    18.71880       36.99699
    19.12849       36.94370
    19.53749       36.88874
    19.94578       36.83212
    20.35333       36.77385
    20.76014       36.71392
    21.16617       36.65235
    21.57142       36.58915
    21.97586       36.52430
    22.37948       36.45784
    22.78225       36.38975
    23.18417       36.32005
    23.58521       36.24873
   -11.67507       36.57190
   -11.27212       36.64363
   -10.86827       36.71373
   -10.46355       36.78223
   -10.05798       36.84909
   -9.651565       36.91431
   -9.244334       36.97789
   -8.836305       37.03983
   -8.427493       37.10011
   -8.017920       37.15873
   -7.607605       37.21568
   -7.196567       37.27097
   -6.784825       37.32458
   -6.372401       37.37651
   -5.959313       37.42677
   -5.545583       37.47532
   -5.131231       37.52218
   -4.716279       37.56734
   -4.300746       37.61081
   -3.884656       37.65257
   -3.468028       37.69261
   -3.050883       37.73095
   -2.633246       37.76757
   -2.215136       37.80246
   -1.796576       37.83563
   -1.377588       37.86707
  -0.9581938       37.89679
  -0.5384174       37.92476
  -0.1182801       37.95100
   0.3021949       37.97551
   0.7229849       37.99828
    1.144067       38.01929
    1.565418       38.03857
    1.987015       38.05611
    2.408835       38.07188
    2.830855       38.08591
    3.253050       38.09820
    3.675399       38.10873
    4.097877       38.11750
    4.520461       38.12452
    4.943128       38.12979
    5.365853       38.13330
    5.788614       38.13505
    6.211386       38.13505
    6.634147       38.13330
    7.056872       38.12979
    7.479539       38.12452
    7.902123       38.11750
    8.324601       38.10873
    8.746949       38.09820
    9.169146       38.08591
    9.591165       38.07188
    10.01299       38.05611
    10.43458       38.03857
    10.85593       38.01929
    11.27701       37.99828
    11.69781       37.97551
    12.11828       37.95100
    12.53842       37.92476
    12.95819       37.89679
    13.37759       37.86707
    13.79658       37.83563
    14.21514       37.80246
    14.63325       37.76757
    15.05088       37.73095
    15.46803       37.69261
    15.88466       37.65257
    16.30075       37.61081
    16.71628       37.56734
    17.13123       37.52218
    17.54558       37.47532
    17.95931       37.42677
    18.37240       37.37651
    18.78482       37.32458
    19.19657       37.27097
    19.60760       37.21568
    20.01792       37.15873
    20.42749       37.10011
    20.83630       37.03983
    21.24434       36.97789
    21.65157       36.91431
    22.05798       36.84909
    22.46355       36.78223
    22.86827       36.71373
    23.27212       36.64363
    23.67508       36.57190
   -11.76585       36.89524
   -11.36096       36.96739
   -10.95516       37.03792
   -10.54848       37.10682
   -10.14093       37.17407
   -9.732528       37.23968
   -9.323297       37.30364
   -8.913253       37.36594
   -8.502416       37.42657
   -8.090805       37.48555
   -7.678442       37.54284
   -7.265343       37.59845
   -6.851531       37.65239
   -6.437025       37.70462
   -6.021846       37.75517
   -5.606015       37.80402
   -5.189552       37.85116
   -4.772479       37.89659
   -4.354817       37.94032
   -3.936588       37.98233
   -3.517813       38.02261
   -3.098515       38.06118
   -2.678714       38.09801
   -2.258434       38.13312
   -1.837697       38.16649
   -1.416525       38.19811
  -0.9949414       38.22800
  -0.5729684       38.25615
  -0.1506291       38.28255
   0.2720532       38.30721
   0.6950558       38.33010
    1.118355       38.35125
    1.541928       38.37064
    1.965750       38.38828
    2.389799       38.40416
    2.814050       38.41827
    3.238481       38.43063
    3.663067       38.44122
    4.087784       38.45005
    4.512609       38.45711
    4.937519       38.46241
    5.362487       38.46594
    5.787492       38.46771
    6.212508       38.46771
    6.637513       38.46594
    7.062481       38.46241
    7.487391       38.45711
    7.912216       38.45005
    8.336933       38.44122
    8.761518       38.43063
    9.185949       38.41827
    9.610201       38.40416
    10.03425       38.38828
    10.45807       38.37064
    10.88165       38.35125
    11.30494       38.33010
    11.72795       38.30721
    12.15063       38.28255
    12.57297       38.25615
    12.99494       38.22800
    13.41652       38.19811
    13.83770       38.16649
    14.25843       38.13312
    14.67871       38.09801
    15.09851       38.06118
    15.51781       38.02261
    15.93659       37.98233
    16.35482       37.94032
    16.77248       37.89659
    17.18955       37.85116
    17.60601       37.80402
    18.02184       37.75517
    18.43703       37.70462
    18.85153       37.65239
    19.26534       37.59845
    19.67844       37.54284
    20.09081       37.48555
    20.50241       37.42657
    20.91325       37.36594
    21.32330       37.30364
    21.73253       37.23968
    22.14093       37.17407
    22.54848       37.10682
    22.95516       37.03792
    23.36096       36.96739
    23.76585       36.89524
   -11.85755       37.21877
   -11.45071       37.29135
   -11.04294       37.36229
   -10.63428       37.43159
   -10.22473       37.49924
   -9.814322       37.56524
   -9.403070       37.62957
   -8.990993       37.69225
   -8.578111       37.75324
   -8.164444       37.81255
   -7.750011       37.87019
   -7.334833       37.92614
   -6.918931       37.98039
   -6.502323       38.03294
   -6.085032       38.08379
   -5.667078       38.13293
   -5.248484       38.18035
   -4.829269       38.22606
   -4.409456       38.27004
   -3.989067       38.31229
   -3.568123       38.35283
   -3.146647       38.39162
   -2.724662       38.42867
   -2.302190       38.46399
   -1.879253       38.49755
   -1.455875       38.52938
   -1.032078       38.55945
  -0.6078852       38.58776
  -0.1833213       38.61432
   0.2415922       38.63912
   0.6668302       38.66216
    1.092370       38.68343
    1.518187       38.70295
    1.944258       38.72068
    2.370560       38.73665
    2.797067       38.75086
    3.223756       38.76329
    3.650604       38.77395
    4.077584       38.78283
    4.504674       38.78992
    4.931849       38.79526
    5.359085       38.79881
    5.786358       38.80059
