STATIONS_ID;MESS_DATUM;QN_8;  FF;  DD;eor
       3379;2018082809;    3;   1.4;  70;eor
       3379;2018082810;    3;   1.8; 140;eor
       3379;2018082811;    3;   0.7; 250;eor
       3379;2018082812;    3;   2.4;  40;eor
       3379;2018082813;    3;   1.9;  80;eor
       3379;2018082814;    3;   3.3;  50;eor
       3379;2018082815;    3;   2.5;  60;eor
       3379;2018082816;    3;   2.8;  40;eor
       3379;2018082817;    3;   2.3;  50;eor
       3379;2018082818;    3;   2.2;  70;eor
       3379;2018082819;    3;   2.0;  60;eor
       3379;2018082820;    3;   1.8;  70;eor
       3379;2018082821;    3;   1.4;  90;eor
       3379;2018082822;    3;   1.7;  90;eor
       3379;2018082823;    3;   2.4; 100;eor
       3379;2018082900;    3;   1.8; 110;eor
       3379;2018082901;    3;   1.7;  90;eor
       3379;2018082902;    3;   1.4; 110;eor
       3379;2018082903;    3;   1.0; 140;eor
       3379;2018082904;    3;   1.6; 130;eor
       3379;2018082905;    3;   0.5; 130;eor
       3379;2018082906;    3;   1.0; 300;eor
       3379;2018082907;    3;   1.0; 290;eor
       3379;2018082908;    3;   0.7; 230;eor
       3379;2018082909;    3;   0.7; 330;eor
       3379;2018082910;    3;   1.8; 280;eor
       3379;2018082911;    3;   1.7; 240;eor
       3379;2018082912;    3;   2.2; 280;eor
       3379;2018082913;    3;   1.1; 340;eor
       3379;2018082914;    3;   1.8; 330;eor
       3379;2018082915;    3;   2.5; 300;eor
       3379;2018082916;    3;   1.2;  10;eor
       3379;2018082917;    3;   2.4; 110;eor
       3379;2018082918;    3;   1.8;  80;eor
       3379;2018082919;    3;   1.4; 160;eor
       3379;2018082920;    3;   9.0; 250;eor
       3379;2018082921;    3;   5.0; 260;eor
       3379;2018082922;    3;   3.0; 240;eor
       3379;2018082923;    3;   3.0; 220;eor
       3379;2018083000;    3;   3.2; 220;eor
       3379;2018083001;    3;   3.4; 240;eor
       3379;2018083002;    3;   3.6; 250;eor
       3379;2018083003;    3;   3.7; 250;eor
       3379;2018083004;    3;   5.2; 260;eor
       3379;2018083005;    3;   4.7; 300;eor
       3379;2018083006;    3;   3.7; 250;eor
       3379;2018083007;    3;   2.5; 270;eor
       3379;2018083008;    3;   2.9; 300;eor
       3379;2018083009;    3;   2.6; 260;eor
       3379;2018083010;    3;   2.4; 300;eor
       3379;2018083011;    3;   2.2; 280;eor
       3379;2018083012;    3;   3.3; 300;eor
       3379;2018083013;    3;   2.2; 270;eor
       3379;2018083014;    3;   1.7; 210;eor
       3379;2018083015;    3;   1.8; 240;eor
       3379;2018083016;    3;   2.1; 240;eor
       3379;2018083017;    3;   2.2; 210;eor
       3379;2018083018;    3;   2.7; 200;eor
       3379;2018083019;    3;   1.9; 210;eor
       3379;2018083020;    3;   1.8; 200;eor
       3379;2018083021;    3;   0.7;  40;eor
       3379;2018083022;    3;   0.7;  80;eor
       3379;2018083023;    3;   0.8;  90;eor
       3379;2018083100;    3;   0.8;  40;eor
       3379;2018083101;    3;   2.2;  60;eor
       3379;2018083102;    3;   2.4;  80;eor
       3379;2018083103;    3;   2.5; 100;eor
       3379;2018083104;    3;   1.8;  40;eor
       3379;2018083105;    3;   1.9;  80;eor
       3379;2018083106;    3;   2.5;  80;eor
       3379;2018083107;    3;   1.3;  80;eor
       3379;2018083108;    3;   0.4; 120;eor
       3379;2018083109;    3;   1.2; 330;eor
       3379;2018083110;    3;   1.2;  20;eor
       3379;2018083111;    3;   1.4;  10;eor
       3379;2018083112;    3;   1.4;  50;eor
       3379;2018083113;    3;   1.4;  10;eor
       3379;2018083114;    3;   1.8;  60;eor
       3379;2018083115;    3;   1.4;  20;eor
       3379;2018083116;    3;   1.0;  20;eor
       3379;2018083117;    3;   2.1;  10;eor
       3379;2018083118;    3;   2.1;  10;eor
       3379;2018083119;    3;   2.2; 350;eor
       3379;2018083120;    3;   2.2; 340;eor
       3379;2018083121;    3;   2.6; 350;eor
       3379;2018083122;    3;   1.8; 340;eor
       3379;2018083123;    3;   2.1; 350;eor
       3379;2018090100;    3;   2.2;  10;eor
       3379;2018090101;    3;   2.1;  10;eor
       3379;2018090102;    3;   2.8;  10;eor
       3379;2018090103;    3;   2.2; 350;eor
       3379;2018090104;    3;   3.2; 350;eor
       3379;2018090105;    3;   3.4;  10;eor
       3379;2018090106;    3;   3.3;  10;eor
       3379;2018090107;    3;   3.1;  20;eor
       3379;2018090108;    3;   2.7;  30;eor
       3379;2018090109;    3;   3.3;  10;eor
       3379;2018090110;    3;   4.1;  10;eor
       3379;2018090111;    3;   3.3;  10;eor
       3379;2018090112;    3;   4.0;  10;eor
       3379;2018090113;    3;   3.0; 360;eor
       3379;2018090114;    3;   3.8; 350;eor
       3379;2018090115;    3;   2.5; 340;eor
       3379;2018090116;    3;   2.2; 330;eor
       3379;2018090117;    3;   2.7; 340;eor
       3379;2018090118;    3;   1.3; 300;eor
       3379;2018090119;    3;   2.1; 300;eor
       3379;2018090120;    3;   2.3; 310;eor
       3379;2018090121;    3;   2.7; 290;eor
       3379;2018090122;    3;   1.7; 260;eor
       3379;2018090123;    3;   1.7; 260;eor
       3379;2018090200;    3;   2.0; 260;eor
       3379;2018090201;    3;   1.8; 270;eor
       3379;2018090202;    3;   1.8; 260;eor
       3379;2018090203;    3;   2.0; 290;eor
       3379;2018090204;    3;   1.4; 280;eor
       3379;2018090205;    3;   1.4; 260;eor
       3379;2018090206;    3;   1.7; 290;eor
       3379;2018090207;    3;   1.4; 270;eor
       3379;2018090208;    3;   0.8; 320;eor
       3379;2018090209;    3;   0.5; 320;eor
       3379;2018090210;    3;   1.2; 310;eor
       3379;2018090211;    3;   0.8;  60;eor
       3379;2018090212;    3;   2.0;  60;eor
       3379;2018090213;    3;   2.2;  40;eor
       3379;2018090214;    3;   1.7;  70;eor
       3379;2018090215;    3;   1.3;  30;eor
       3379;2018090216;    3;   1.8;  40;eor
       3379;2018090217;    3;   2.7;  60;eor
       3379;2018090218;    3;   2.4;  50;eor
       3379;2018090219;    3;   2.2;  60;eor
       3379;2018090220;    3;   0.7;  20;eor
       3379;2018090221;    3;   1.3;  40;eor
       3379;2018090222;    3;   2.1;  40;eor
       3379;2018090223;    3;   1.3; 280;eor
       3379;2018090300;    3;   1.3;  40;eor
       3379;2018090301;    3;   1.0;  40;eor
       3379;2018090302;    3;   1.0; 260;eor
       3379;2018090303;    3;   0.7;  10;eor
       3379;2018090304;    3;   1.2; 270;eor
       3379;2018090305;    3;   1.3; 250;eor
       3379;2018090306;    3;   1.1; 250;eor
       3379;2018090307;    3;   1.3; 230;eor
       3379;2018090308;    3;   1.5; 270;eor
       3379;2018090309;    3;   2.6; 300;eor
       3379;2018090310;    3;   2.6; 260;eor
       3379;2018090311;    3;   1.8; 300;eor
       3379;2018090312;    3;   1.1; 300;eor
       3379;2018090313;    3;   1.7; 280;eor
       3379;2018090314;    3;   1.8; 260;eor
       3379;2018090315;    3;   1.8; 250;eor
       3379;2018090316;    3;   1.2; 350;eor
       3379;2018090317;    3;   1.4; 280;eor
       3379;2018090318;    3;   1.5; 270;eor
       3379;2018090319;    3;   2.2; 300;eor
       3379;2018090320;    3;   1.7; 280;eor
       3379;2018090321;    3;   1.7; 300;eor
       3379;2018090322;    3;   1.8; 280;eor
       3379;2018090323;    3;   1.7; 260;eor
       3379;2018090400;    3;   2.0; 260;eor
       3379;2018090401;    3;   2.8; 260;eor
       3379;2018090402;    3;   2.7; 260;eor
       3379;2018090403;    3;   3.4; 260;eor
       3379;2018090404;    3;   2.5; 270;eor
       3379;2018090405;    3;   3.0; 260;eor
       3379;2018090406;    3;   4.3; 250;eor
       3379;2018090407;    3;   2.9; 260;eor
       3379;2018090408;    3;   2.9; 260;eor
       3379;2018090409;    3;   2.7; 250;eor
       3379;2018090410;    3;   2.5; 280;eor
       3379;2018090411;    3;   3.4; 290;eor
       3379;2018090412;    3;   2.3; 280;eor
       3379;2018090413;    3;   1.8; 280;eor
       3379;2018090414;    3;   3.6; 270;eor
       3379;2018090415;    3;   2.3; 250;eor
       3379;2018090416;    3;   2.3; 260;eor
       3379;2018090417;    3;   1.4; 260;eor
       3379;2018090418;    3;   1.3; 260;eor
       3379;2018090419;    3;   1.1; 260;eor
       3379;2018090420;    3;   1.9; 190;eor
       3379;2018090421;    3;   1.1; 180;eor
       3379;2018090422;    3;   1.2; 230;eor
       3379;2018090423;    3;   1.3; 220;eor
       3379;2018090500;    3;   1.8; 220;eor
       3379;2018090501;    3;   1.7; 210;eor
       3379;2018090502;    3;   1.6; 190;eor
       3379;2018090503;    3;   1.3; 190;eor
       3379;2018090504;    3;   1.0; 240;eor
       3379;2018090505;    3;   0.8; 220;eor
       3379;2018090506;    3;   1.0; 130;eor
       3379;2018090507;    3;   0.9; 140;eor
       3379;2018090508;    3;   1.8;  40;eor
       3379;2018090509;    3;   3.1;  70;eor
       3379;2018090510;    3;   1.8;  80;eor
       3379;2018090511;    3;   2.8;  60;eor
       3379;2018090512;    3;   3.4;  50;eor
       3379;2018090513;    3;   4.1;  60;eor
       3379;2018090514;    3;   3.4;  50;eor
       3379;2018090515;    3;   3.2;  70;eor
       3379;2018090516;    3;   3.0;  70;eor
       3379;2018090517;    3;   2.9;  60;eor
       3379;2018090518;    3;   1.5;  80;eor
       3379;2018090519;    3;   1.8;  50;eor
       3379;2018090520;    3;   2.4;  60;eor
       3379;2018090521;    3;   1.7;  70;eor
       3379;2018090522;    3;   1.3; 100;eor
       3379;2018090523;    3;   1.0; 120;eor
       3379;2018090600;    3;   0.4; 110;eor
       3379;2018090601;    3;   0.9;  40;eor
       3379;2018090602;    3;   1.3; 100;eor
       3379;2018090603;    3;   0.6; 250;eor
       3379;2018090604;    3;   1.1; 260;eor
       3379;2018090605;    3;   0.2; 270;eor
       3379;2018090606;    3;   0.7; 260;eor
       3379;2018090607;    3;   0.8; 260;eor
       3379;2018090608;    3;   1.3;  90;eor
       3379;2018090609;    3;   2.0; 100;eor
       3379;2018090610;    3;   1.9; 150;eor
       3379;2018090611;    3;   3.0;  90;eor
       3379;2018090612;    3;   2.7;  60;eor
       3379;2018090613;    3;   2.8;  90;eor
       3379;2018090614;    3;   3.7;  50;eor
       3379;2018090615;    3;   3.0;  50;eor
       3379;2018090616;    3;   3.2;  60;eor
       3379;2018090617;    3;   2.4;  60;eor
       3379;2018090618;    3;   1.9;  80;eor
       3379;2018090619;    3;   1.3; 100;eor
       3379;2018090620;    3;   2.5; 230;eor
       3379;2018090621;    3;   4.3; 220;eor
       3379;2018090622;    3;   3.2; 230;eor
       3379;2018090623;    3;   4.6; 250;eor
       3379;2018090700;    3;   3.5; 220;eor
       3379;2018090701;    3;   3.8; 250;eor
       3379;2018090702;    3;   3.7; 270;eor
       3379;2018090703;    3;   2.6; 280;eor
       3379;2018090704;    3;   2.3; 260;eor
       3379;2018090705;    3;   1.9; 270;eor
       3379;2018090706;    3;   2.1; 260;eor
       3379;2018090707;    3;   2.3; 260;eor
       3379;2018090708;    3;   1.7; 270;eor
       3379;2018090709;    3;   1.7; 270;eor
       3379;2018090710;    3;   2.8; 240;eor
       3379;2018090711;    3;   4.1; 300;eor
       3379;2018090712;    3;   3.7; 260;eor
       3379;2018090713;    3;   3.0; 250;eor
       3379;2018090714;    3;   2.7; 300;eor
       3379;2018090715;    3;   1.7; 230;eor
       3379;2018090716;    3;   1.9; 310;eor
       3379;2018090717;    3;   1.5; 250;eor
       3379;2018090718;    3;   1.3; 330;eor
       3379;2018090719;    3;   0.3; 310;eor
       3379;2018090720;    3;   0.6; 220;eor
       3379;2018090721;    3;   2.6; 230;eor
       3379;2018090722;    3;   2.3; 200;eor
       3379;2018090723;    3;   1.3; 250;eor
       3379;2018090800;    3;   1.0; 230;eor
       3379;2018090801;    3;   1.4; 210;eor
       3379;2018090802;    3;   1.2; 260;eor
       3379;2018090803;    3;   1.4; 240;eor
       3379;2018090804;    3;   0.9; 270;eor
       3379;2018090805;    3;   1.2; 280;eor
       3379;2018090806;    3;   0.9; 250;eor
       3379;2018090807;    3;   0.6; 340;eor
       3379;2018090808;    3;   1.9; 340;eor
       3379;2018090809;    3;   1.1; 350;eor
       3379;2018090810;    3;   0.9; 340;eor
       3379;2018090811;    3;   1.7;  50;eor
